web-scraper-order,web-scraper-start-url,Links,Links-href,Adress,Pages,Datum,Slutpris,Utgångspris,Bostadstyp,Upplåtelseform,Antal rum,Boarea,Balkong,Våning,Byggår,Avgift/mån,Driftskostnad/år
"1693180044-1822","https://www.hemnet.se/salda/bostader?location_ids%5B%5D=925970","Maps Data: Google © 2023<img alt=""Karta för bostaden"" loading=""lazy"" decoding=""async"" data-nimg=""fixed"" style=""position:absolute;top:0;left:0;bottom:0;right:0;box-sizing:border-box;padding:0;border:none;margin:auto;display:block;width:0;height:0;min-width:100%;max-width:100%;min-height:100%;max-height:100%;object-fit:cover;object-position:center"" class=""StaticMapImage_container__1NkSK"" src=""https://maps.googleapis.com/maps/api/staticmap?key=AIzaSyAvR8lQbyQytYdggFUVGZekvRFX2fJGGZ0&amp;language=sv&amp;map_id=f2115f301367545e&amp;markers=icon%3Ahttps%3A%2F%2Fwww.hemnet.se%2Fimages%2Flisting_icons%2Fmap_markers%2Fstatic_map_markers%2Fapartment.png%7Cscale%3A1%7C59.34473%2C18.05122&amp;size=640x350&amp;zoom=14&amp;signature=mqbbGYCk33LdsP-JrgHsAG-EnkQ=""/>Såld 2023-03-22Hagagatan 15C, 3trLägenhetVasastan, Stockholms kommun<img alt=""Erik Olsson Fastighetsförmedling"" loading=""lazy"" decoding=""async"" data-nimg=""fill"" style=""position:absolute;top:0;left:0;bottom:0;right:0;box-sizing:border-box;padding:0;border:none;margin:auto;display:block;width:0;height:0;min-width:100%;max-width:100%;min-height:100%;max-height:100%;object-fit:contain;object-position:top left"" src=""https://bilder.hemnet.se/images/broker_logo_2/6f/47/6f472408571111fc3d41d0dff42955b9.png""/>77 m²3 rum3 930 kr/månBalkongHissSlutpris 8 420 000 kr+12 %109 351 kr/m²","https://www.hemnet.se/salda/lagenhet-3rum-vasastan-stockholms-kommun-hagagatan-15c,-3tr-7982808063795521893","Slutpris
  Hagagatan 15C, 3tr","https://www.hemnet.se/salda/bostader?location_ids%5B%5D=925970&page=14","22 mars 2023","8 420 000 kr","7 495 000 kr","Lägenhet","Bostadsrätt","3 rum","77 m²","Ja","3 av 5, hiss finns","1979","3 930 kr/mån","8 000 kr/år"
"1693180055-1823","https://www.hemnet.se/salda/bostader?location_ids%5B%5D=925970","Maps Data: Google © 2023<img alt=""Karta för bostaden"" loading=""lazy"" decoding=""async"" data-nimg=""fixed"" style=""position:absolute;top:0;left:0;bottom:0;right:0;box-sizing:border-box;padding:0;border:none;margin:auto;display:block;width:0;height:0;min-width:100%;max-width:100%;min-height:100%;max-height:100%;object-fit:cover;object-position:center"" class=""StaticMapImage_container__1NkSK"" src=""https://maps.googleapis.com/maps/api/staticmap?key=AIzaSyAvR8lQbyQytYdggFUVGZekvRFX2fJGGZ0&amp;language=sv&amp;map_id=f2115f301367545e&amp;markers=icon%3Ahttps%3A%2F%2Fwww.hemnet.se%2Fimages%2Flisting_icons%2Fmap_markers%2Fstatic_map_markers%2Fapartment.png%7Cscale%3A1%7C59.3483276%2C18.048439&amp;size=640x350&amp;zoom=14&amp;signature=V6h9PDnO9KV3CqRuC6FC4rMOsBY=""/>Såld 2023-03-22Idungatan 10LägenhetVASASTAN, Stockholms kommun<img alt=""Historiska Hem"" loading=""lazy"" decoding=""async"" data-nimg=""fill"" style=""position:absolute;top:0;left:0;bottom:0;right:0;box-sizing:border-box;padding:0;border:none;margin:auto;display:block;width:0;height:0;min-width:100%;max-width:100%;min-height:100%;max-height:100%;object-fit:contain;object-position:top left"" src=""https://bilder.hemnet.se/images/broker_logo_2/29/ef/29ef6ea0936106a0033c5f69a2feda85.png""/>30 m²1 rum2 508 kr/månBalkongSlutpris 3 635 000 kr+10 %121 167 kr/m²","https://www.hemnet.se/salda/lagenhet-1rum-vasastan-stockholms-kommun-idungatan-10-8583284280754201705","Slutpris
  Idungatan 10","https://www.hemnet.se/salda/bostader?location_ids%5B%5D=925970&page=14","22 mars 2023","3 635 000 kr","3 295 000 kr","Lägenhet","Bostadsrätt","1 rum","30 m²","Ja","3 av 3, hiss finns ej","1903","2 508 kr/mån","7 040 kr/år"
"1693180071-1824","https://www.hemnet.se/salda/bostader?location_ids%5B%5D=925970","Maps Data: Google © 2023<img alt=""Karta för bostaden"" loading=""lazy"" decoding=""async"" data-nimg=""fixed"" style=""position:absolute;top:0;left:0;bottom:0;right:0;box-sizing:border-box;padding:0;border:none;margin:auto;display:block;width:0;height:0;min-width:100%;max-width:100%;min-height:100%;max-height:100%;object-fit:cover;object-position:center"" class=""StaticMapImage_container__1NkSK"" src=""https://maps.googleapis.com/maps/api/staticmap?key=AIzaSyAvR8lQbyQytYdggFUVGZekvRFX2fJGGZ0&amp;language=sv&amp;map_id=f2115f301367545e&amp;markers=icon%3Ahttps%3A%2F%2Fwww.hemnet.se%2Fimages%2Flisting_icons%2Fmap_markers%2Fstatic_map_markers%2Fapartment.png%7Cscale%3A1%7C59.345015195680816%2C18.045319219285087&amp;size=640x350&amp;zoom=14&amp;signature=VtDPyI-dmHLiqhjqnckPAO9nqek=""/>Såld 2023-03-22Upplandsgatan 77ALägenhetVasastan, Stockholms kommun<img alt=""BOSTHLM Fastighetsmäklare AB"" loading=""lazy"" decoding=""async"" data-nimg=""fill"" style=""position:absolute;top:0;left:0;bottom:0;right:0;box-sizing:border-box;padding:0;border:none;margin:auto;display:block;width:0;height:0;min-width:100%;max-width:100%;min-height:100%;max-height:100%;object-fit:contain;object-position:top left"" src=""https://bilder.hemnet.se/images/broker_logo_2/00/4e/004e9387fc9da5c621c4c9f1ae4effc9.jpg""/>57 m²2 rum3 183 kr/månBalkongHissSlutpris 6 500 000 kr+3 %114 035 kr/m²","https://www.hemnet.se/salda/lagenhet-2rum-vasastan-stockholms-kommun-upplandsgatan-77a-8821851592887423090","Slutpris
  Upplandsgatan 77A","https://www.hemnet.se/salda/bostader?location_ids%5B%5D=925970&page=14","22 mars 2023","6 500 000 kr","6 295 000 kr","Lägenhet","Bostadsrätt","2 rum","57 m²","Ja","4 av 4, hiss finns","1899","3 183 kr/mån","6 600 kr/år"
"1693180088-1825","https://www.hemnet.se/salda/bostader?location_ids%5B%5D=925970","Maps Data: Google © 2023<img alt=""Karta för bostaden"" loading=""lazy"" decoding=""async"" data-nimg=""fixed"" style=""position:absolute;top:0;left:0;bottom:0;right:0;box-sizing:border-box;padding:0;border:none;margin:auto;display:block;width:0;height:0;min-width:100%;max-width:100%;min-height:100%;max-height:100%;object-fit:cover;object-position:center"" class=""StaticMapImage_container__1NkSK"" src=""https://maps.googleapis.com/maps/api/staticmap?key=AIzaSyAvR8lQbyQytYdggFUVGZekvRFX2fJGGZ0&amp;language=sv&amp;map_id=f2115f301367545e&amp;markers=icon%3Ahttps%3A%2F%2Fwww.hemnet.se%2Fimages%2Flisting_icons%2Fmap_markers%2Fstatic_map_markers%2Fapartment.png%7Cscale%3A1%7C59.34405669999999%2C18.038625&amp;size=640x350&amp;zoom=14&amp;signature=0ooyFIVwwHH8ksAmnwuUWcnvseE=""/>Såld 2023-03-22<img alt=""profilfoto på mäklare"" loading=""lazy"" decoding=""async"" data-nimg=""fill"" style=""position:absolute;top:0;left:0;bottom:0;right:0;box-sizing:border-box;padding:0;border:none;margin:auto;display:block;width:0;height:0;min-width:100%;max-width:100%;min-height:100%;max-height:100%;object-fit:cover"" src=""https://bilder.hemnet.se/images/broker_profile_small/5f/81/5f815be608edf3c907e5fb3c07ba86a3.jpg""/>JoakimAnderssonRödabergsbrinken 7, 4trLägenhetVasastan, Stockholms kommun<img alt=""SkandiaMäklarna Stockholm Vasastan"" loading=""lazy"" decoding=""async"" data-nimg=""fill"" style=""position:absolute;top:0;left:0;bottom:0;right:0;box-sizing:border-box;padding:0;border:none;margin:auto;display:block;width:0;height:0;min-width:100%;max-width:100%;min-height:100%;max-height:100%;object-fit:contain;object-position:top left"" src=""https://bilder.hemnet.se/images/broker_logo_2/63/7c/637c17c40a250ef71084ac34e860d757.jpg""/>49 m²2 rum1 770 kr/månSlutpris 5 500 000 kr+12 %112 245 kr/m²","https://www.hemnet.se/salda/lagenhet-2rum-vasastan-stockholms-kommun-rodabergsbrinken-7,-4tr-5043983126373629066","Slutpris
  Rödabergsbrinken 7, 4tr","https://www.hemnet.se/salda/bostader?location_ids%5B%5D=925970&page=14","22 mars 2023","5 500 000 kr","4 895 000 kr","Lägenhet","Bostadsrätt","2 rum","49 m²","","4 av 4, hiss finns ej","1927","1 770 kr/mån","7 200 kr/år"
"1693180097-1826","https://www.hemnet.se/salda/bostader?location_ids%5B%5D=925970","Maps Data: Google © 2023<img alt=""Karta för bostaden"" loading=""lazy"" decoding=""async"" data-nimg=""fixed"" style=""position:absolute;top:0;left:0;bottom:0;right:0;box-sizing:border-box;padding:0;border:none;margin:auto;display:block;width:0;height:0;min-width:100%;max-width:100%;min-height:100%;max-height:100%;object-fit:cover;object-position:center"" class=""StaticMapImage_container__1NkSK"" src=""https://maps.googleapis.com/maps/api/staticmap?key=AIzaSyAvR8lQbyQytYdggFUVGZekvRFX2fJGGZ0&amp;language=sv&amp;map_id=f2115f301367545e&amp;markers=icon%3Ahttps%3A%2F%2Fwww.hemnet.se%2Fimages%2Flisting_icons%2Fmap_markers%2Fstatic_map_markers%2Fapartment.png%7Cscale%3A1%7C59.3420767194%2C18.0516110101&amp;size=640x350&amp;zoom=14&amp;signature=Ge4DgTHXzgISgrLKgHZRHl8Q66c=""/>Såld 2023-03-22Norrtullsgatan 13LägenhetVasastan, Stockholms kommun<img alt=""Fastighetsbyrån Stockholm - Vasastan"" loading=""lazy"" decoding=""async"" data-nimg=""fill"" style=""position:absolute;top:0;left:0;bottom:0;right:0;box-sizing:border-box;padding:0;border:none;margin:auto;display:block;width:0;height:0;min-width:100%;max-width:100%;min-height:100%;max-height:100%;object-fit:contain;object-position:top left"" src=""https://bilder.hemnet.se/images/broker_logo_2/00/9d/009dcc234822d495abe7f49ba2829022.png""/>80,2 m²3 rum2 472 kr/månBalkongHissSlutpris 7 900 000 kr+4 %98 504 kr/m²","https://www.hemnet.se/salda/lagenhet-3rum-vasastan-stockholms-kommun-norrtullsgatan-13-4775754321642841198","Slutpris
  Norrtullsgatan 13","https://www.hemnet.se/salda/bostader?location_ids%5B%5D=925970&page=14","22 mars 2023","7 900 000 kr","7 595 000 kr","Lägenhet","Bostadsrätt","3 rum","80,2 m²","Ja","2, hiss finns","1937","2 472 kr/mån","12 814 kr/år"
"1693180105-1827","https://www.hemnet.se/salda/bostader?location_ids%5B%5D=925970","Maps Data: Google © 2023<img alt=""Karta för bostaden"" loading=""lazy"" decoding=""async"" data-nimg=""fixed"" style=""position:absolute;top:0;left:0;bottom:0;right:0;box-sizing:border-box;padding:0;border:none;margin:auto;display:block;width:0;height:0;min-width:100%;max-width:100%;min-height:100%;max-height:100%;object-fit:cover;object-position:center"" class=""StaticMapImage_container__1NkSK"" src=""https://maps.googleapis.com/maps/api/staticmap?key=AIzaSyAvR8lQbyQytYdggFUVGZekvRFX2fJGGZ0&amp;language=sv&amp;map_id=f2115f301367545e&amp;markers=icon%3Ahttps%3A%2F%2Fwww.hemnet.se%2Fimages%2Flisting_icons%2Fmap_markers%2Fstatic_map_markers%2Fapartment.png%7Cscale%3A1%7C59.3423814284%2C18.0270541227&amp;size=640x350&amp;zoom=14&amp;signature=CEiqExZTWN-wokw5XbGgsxLacD0=""/>Såld 2023-03-22Tomtebogatan 53, 1,5tr.LägenhetVasastan - Birkastan, Stockholms kommun<img alt=""Fastighetsbyrån Stockholm - Vasastan"" loading=""lazy"" decoding=""async"" data-nimg=""fill"" style=""position:absolute;top:0;left:0;bottom:0;right:0;box-sizing:border-box;padding:0;border:none;margin:auto;display:block;width:0;height:0;min-width:100%;max-width:100%;min-height:100%;max-height:100%;object-fit:contain;object-position:top left"" src=""https://bilder.hemnet.se/images/broker_logo_2/00/9d/009dcc234822d495abe7f49ba2829022.png""/>33 m²2 rum1 907 kr/månHissSlutpris 3 950 000 kr+4 %119 697 kr/m²","https://www.hemnet.se/salda/lagenhet-2rum-vasastan-birkastan-stockholms-kommun-tomtebogatan-53,-1,5tr,-5923156320634589654","Slutpris
  Tomtebogatan 53, 1,5tr.","https://www.hemnet.se/salda/bostader?location_ids%5B%5D=925970&page=14","22 mars 2023","3 950 000 kr","3 795 000 kr","Lägenhet","Bostadsrätt","2 rum","33 m²","","1,5 av 4, hiss finns","1907","1 907 kr/mån",""
"1693180114-1828","https://www.hemnet.se/salda/bostader?location_ids%5B%5D=925970","Maps Data: Google © 2023<img alt=""Karta för bostaden"" loading=""lazy"" decoding=""async"" data-nimg=""fixed"" style=""position:absolute;top:0;left:0;bottom:0;right:0;box-sizing:border-box;padding:0;border:none;margin:auto;display:block;width:0;height:0;min-width:100%;max-width:100%;min-height:100%;max-height:100%;object-fit:cover;object-position:center"" class=""StaticMapImage_container__1NkSK"" src=""https://maps.googleapis.com/maps/api/staticmap?key=AIzaSyAvR8lQbyQytYdggFUVGZekvRFX2fJGGZ0&amp;language=sv&amp;map_id=f2115f301367545e&amp;markers=icon%3Ahttps%3A%2F%2Fwww.hemnet.se%2Fimages%2Flisting_icons%2Fmap_markers%2Fstatic_map_markers%2Fapartment.png%7Cscale%3A1%7C59.34802%2C18.046118&amp;size=640x350&amp;zoom=14&amp;signature=fnuf8lvsWGYU76DVgZ7A9cZiPNw=""/>Såld 2023-03-22Norrtullsgatan 24, 4trLägenhetVasastan, Stockholms kommun<img alt=""Fastighetsbyrån Stockholm - Vasastan"" loading=""lazy"" decoding=""async"" data-nimg=""fill"" style=""position:absolute;top:0;left:0;bottom:0;right:0;box-sizing:border-box;padding:0;border:none;margin:auto;display:block;width:0;height:0;min-width:100%;max-width:100%;min-height:100%;max-height:100%;object-fit:contain;object-position:top left"" src=""https://bilder.hemnet.se/images/broker_logo_2/00/9d/009dcc234822d495abe7f49ba2829022.png""/>25 m²1 rum803 kr/månHissSlutpris 3 080 000 kr+6 %123 200 kr/m²","https://www.hemnet.se/salda/lagenhet-1rum-vasastan-stockholms-kommun-norrtullsgatan-24,-4tr-7324849811448649957","Slutpris
  Norrtullsgatan 24, 4tr","https://www.hemnet.se/salda/bostader?location_ids%5B%5D=925970&page=14","22 mars 2023","3 080 000 kr","2 895 000 kr","Lägenhet","Bostadsrätt","1 rum","25 m²","Nej","4, hiss finns","1905","803 kr/mån",""
"1693180124-1829","https://www.hemnet.se/salda/bostader?location_ids%5B%5D=925970","Maps Data: Google © 2023<img alt=""Karta för bostaden"" loading=""lazy"" decoding=""async"" data-nimg=""fixed"" style=""position:absolute;top:0;left:0;bottom:0;right:0;box-sizing:border-box;padding:0;border:none;margin:auto;display:block;width:0;height:0;min-width:100%;max-width:100%;min-height:100%;max-height:100%;object-fit:cover;object-position:center"" class=""StaticMapImage_container__1NkSK"" src=""https://maps.googleapis.com/maps/api/staticmap?key=AIzaSyAvR8lQbyQytYdggFUVGZekvRFX2fJGGZ0&amp;language=sv&amp;map_id=f2115f301367545e&amp;markers=icon%3Ahttps%3A%2F%2Fwww.hemnet.se%2Fimages%2Flisting_icons%2Fmap_markers%2Fstatic_map_markers%2Fapartment.png%7Cscale%3A1%7C59.347775%2C18.045662&amp;size=640x350&amp;zoom=14&amp;signature=dWVxM3uUeCin0EcJTbSwLgKm3p4=""/>Såld 2023-03-22Idungatan 14, 2trLägenhetVasastan, Stockholms kommun<img alt=""Fastighetsbyrån Stockholm - Vasastan"" loading=""lazy"" decoding=""async"" data-nimg=""fill"" style=""position:absolute;top:0;left:0;bottom:0;right:0;box-sizing:border-box;padding:0;border:none;margin:auto;display:block;width:0;height:0;min-width:100%;max-width:100%;min-height:100%;max-height:100%;object-fit:contain;object-position:top left"" src=""https://bilder.hemnet.se/images/broker_logo_2/00/9d/009dcc234822d495abe7f49ba2829022.png""/>58 m²2 rum2 486 kr/månHissSlutpris 6 700 000 kr+8 %115 517 kr/m²","https://www.hemnet.se/salda/lagenhet-2rum-vasastan-stockholms-kommun-idungatan-14,-2tr-98126154912130492","Slutpris
  Idungatan 14, 2tr","https://www.hemnet.se/salda/bostader?location_ids%5B%5D=925970&page=14","22 mars 2023","6 700 000 kr","6 195 000 kr","Lägenhet","Bostadsrätt","2 rum","58 m²","","2, hiss finns","1914","2 486 kr/mån",""
"1693180133-1830","https://www.hemnet.se/salda/bostader?location_ids%5B%5D=925970","Maps Data: Google © 2023<img alt=""Karta för bostaden"" loading=""lazy"" decoding=""async"" data-nimg=""fixed"" style=""position:absolute;top:0;left:0;bottom:0;right:0;box-sizing:border-box;padding:0;border:none;margin:auto;display:block;width:0;height:0;min-width:100%;max-width:100%;min-height:100%;max-height:100%;object-fit:cover;object-position:center"" class=""StaticMapImage_container__1NkSK"" src=""https://maps.googleapis.com/maps/api/staticmap?key=AIzaSyAvR8lQbyQytYdggFUVGZekvRFX2fJGGZ0&amp;language=sv&amp;map_id=f2115f301367545e&amp;markers=icon%3Ahttps%3A%2F%2Fwww.hemnet.se%2Fimages%2Flisting_icons%2Fmap_markers%2Fstatic_map_markers%2Fapartment.png%7Cscale%3A1%7C59.3473047346%2C18.0593883975&amp;size=640x350&amp;zoom=14&amp;signature=cft_ESS-2lhVGMxUUivAvWdqjzY=""/>Såld 2023-03-22Roslagsgatan 28, 8trLägenhetVasastan, Stockholms kommun<img alt=""Fastighetsbyrån Stockholm - Vasastan"" loading=""lazy"" decoding=""async"" data-nimg=""fill"" style=""position:absolute;top:0;left:0;bottom:0;right:0;box-sizing:border-box;padding:0;border:none;margin:auto;display:block;width:0;height:0;min-width:100%;max-width:100%;min-height:100%;max-height:100%;object-fit:contain;object-position:top left"" src=""https://bilder.hemnet.se/images/broker_logo_2/00/9d/009dcc234822d495abe7f49ba2829022.png""/>113 m²4 rum4 425 kr/månBalkongHissSlutpris 16 500 000 kr-8 %146 018 kr/m²","https://www.hemnet.se/salda/lagenhet-4rum-vasastan-stockholms-kommun-roslagsgatan-28,-8tr-2211234258901970712","Slutpris
  Roslagsgatan 28, 8tr","https://www.hemnet.se/salda/bostader?location_ids%5B%5D=925970&page=14","22 mars 2023","16 500 000 kr","17 995 000 kr","Lägenhet","Bostadsrätt","4 rum","113 m²","Ja","8 av 8, hiss finns","1974","4 425 kr/mån",""
"1693180147-1831","https://www.hemnet.se/salda/bostader?location_ids%5B%5D=925970","Maps Data: Google © 2023<img alt=""Karta för bostaden"" loading=""lazy"" decoding=""async"" data-nimg=""fixed"" style=""position:absolute;top:0;left:0;bottom:0;right:0;box-sizing:border-box;padding:0;border:none;margin:auto;display:block;width:0;height:0;min-width:100%;max-width:100%;min-height:100%;max-height:100%;object-fit:cover;object-position:center"" class=""StaticMapImage_container__1NkSK"" src=""https://maps.googleapis.com/maps/api/staticmap?key=AIzaSyAvR8lQbyQytYdggFUVGZekvRFX2fJGGZ0&amp;language=sv&amp;map_id=f2115f301367545e&amp;markers=icon%3Ahttps%3A%2F%2Fwww.hemnet.se%2Fimages%2Flisting_icons%2Fmap_markers%2Fstatic_map_markers%2Fapartment.png%7Cscale%3A1%7C59.3409042%2C18.0383949&amp;size=640x350&amp;zoom=14&amp;signature=uZ-oQ58Q1JfX-yt9UIL9eqNeGJo=""/>Såld 2023-03-23Torsgatan 42BLägenhetVasastan, Stockholms kommun<img alt=""Asira AB"" loading=""lazy"" decoding=""async"" data-nimg=""fill"" style=""position:absolute;top:0;left:0;bottom:0;right:0;box-sizing:border-box;padding:0;border:none;margin:auto;display:block;width:0;height:0;min-width:100%;max-width:100%;min-height:100%;max-height:100%;object-fit:contain;object-position:top left"" src=""https://bilder.hemnet.se/images/broker_logo_2/99/46/99461e920a60bfa1422ddacbda3a231b.png""/>39 m²2 rum2 337 kr/månHissSlutpris 4 600 000 kr+10 %117 949 kr/m²","https://www.hemnet.se/salda/lagenhet-2rum-vasastan-stockholms-kommun-torsgatan-42b-519622613290512447","Slutpris
  Torsgatan 42B","https://www.hemnet.se/salda/bostader?location_ids%5B%5D=925970&page=14","23 mars 2023","4 600 000 kr","4 195 000 kr","Lägenhet","Bostadsrätt","2 rum","39 m²","Nej","2 av 6, hiss finns","1929","2 337 kr/mån","2 280 kr/år"
"1693180155-1832","https://www.hemnet.se/salda/bostader?location_ids%5B%5D=925970","Maps Data: Google © 2023<img alt=""Karta för bostaden"" loading=""lazy"" decoding=""async"" data-nimg=""fixed"" style=""position:absolute;top:0;left:0;bottom:0;right:0;box-sizing:border-box;padding:0;border:none;margin:auto;display:block;width:0;height:0;min-width:100%;max-width:100%;min-height:100%;max-height:100%;object-fit:cover;object-position:center"" class=""StaticMapImage_container__1NkSK"" src=""https://maps.googleapis.com/maps/api/staticmap?key=AIzaSyAvR8lQbyQytYdggFUVGZekvRFX2fJGGZ0&amp;language=sv&amp;map_id=f2115f301367545e&amp;markers=icon%3Ahttps%3A%2F%2Fwww.hemnet.se%2Fimages%2Flisting_icons%2Fmap_markers%2Fstatic_map_markers%2Fapartment.png%7Cscale%3A1%7C59.34253476411219%2C18.050321988518895&amp;size=640x350&amp;zoom=14&amp;signature=BCR_qKrU5_g2O17mr-w3_vfsDaM=""/>Såld 2023-03-23Vegagatan 18LägenhetVasastan, Stockholms kommun<img alt=""Fastighetsmäklarna"" loading=""lazy"" decoding=""async"" data-nimg=""fill"" style=""position:absolute;top:0;left:0;bottom:0;right:0;box-sizing:border-box;padding:0;border:none;margin:auto;display:block;width:0;height:0;min-width:100%;max-width:100%;min-height:100%;max-height:100%;object-fit:contain;object-position:top left"" src=""https://bilder.hemnet.se/images/broker_logo_2/fc/94/fc9476422e7620030eea8e60fe48b4b4.png""/>68 m²2 rum4 041 kr/månBalkongHissSlutpris 6 850 000 kr-2 %100 735 kr/m²","https://www.hemnet.se/salda/lagenhet-2rum-vasastan-stockholms-kommun-vegagatan-18-780533706176520283","Slutpris
  Vegagatan 18","https://www.hemnet.se/salda/bostader?location_ids%5B%5D=925970&page=14","23 mars 2023","6 850 000 kr","6 990 000 kr","Lägenhet","Bostadsrätt","2 rum","68 m²","Ja","3 av 7, hiss finns","1938","4 041 kr/mån","6 000 kr/år"
